university_id,source_url,http_status,content_type,page_title,observed_at_utc,error
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T15:29:10Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T16:37:29Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T17:41:47Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T18:34:40Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T19:28:56Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T21:04:35Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T21:46:20Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T22:18:20Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T22:49:57Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T23:20:08Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-20T23:52:50Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T00:22:42Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T01:24:28Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T02:16:20Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T03:31:24Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T05:01:41Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T06:31:27Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T07:58:20Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T09:18:29Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T10:35:43Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T11:45:27Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T12:45:19Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T13:50:04Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T14:53:28Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T16:04:11Z,
it-luiss,https://www.luiss.it/,200,text/html,Luiss — Libera Università Internazionale degli Studi Sociali,2026-05-21T17:06:42Z,
