university_id,source_url,http_status,content_type,page_title,observed_at_utc,error
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-06-27T14:01:36Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-06-28T03:21:55Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-06-28T22:39:41Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-06-29T01:20:27Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-06-29T05:12:53Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-06-29T06:57:26Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-06-29T10:16:04Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-06-30T22:45:53Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-01T03:31:49Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-01T06:43:35Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-01T14:43:15Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-02T01:19:18Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-02T23:36:35Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-03T22:30:09Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-05T01:18:55Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-05T16:51:17Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-05T22:13:20Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-06T08:50:50Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-06T12:33:09Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-06T16:02:57Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-06T18:17:46Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-06T20:15:07Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-06T21:47:14Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-06T22:48:04Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-06T23:47:28Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T01:24:46Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T05:12:02Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T08:42:58Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T11:30:50Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T13:38:44Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T16:07:30Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T18:13:47Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T20:14:29Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-07T21:41:18Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T01:05:59Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T04:25:05Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T06:43:39Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T09:13:58Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T12:53:09Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T15:05:19Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T16:46:30Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T18:07:37Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T19:50:01Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T20:48:34Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T21:50:50Z,HTTP Error 403: Forbidden
it-unisi,https://www.unisi.it/ateneo/concorsi,,,,2026-07-08T22:52:16Z,HTTP Error 403: Forbidden
