university_id,source_url,http_status,content_type,page_title,observed_at_utc,error
it-unipa,https://www.unipa.it/albo.html,200,text/html;charset=UTF-8,Albo Ufficiale | Università degli Studi di Palermo,2026-05-17T19:23:33Z,
