university_id,source_url,discovery_depth,parent_url,link_url,link_text,link_type_hint,same_domain,keyword_match,confidence_level,requires_human_attention,blocking_status,notes,observed_at_utc
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/corsi,Trova il tuo corsoEntra a fare parte della comunità Unipd,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/corsi/internazionale,Fai esperienza all’esteroUn’opportunità formidabile,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/corsi/verso-il-lavoro,Dopo la laureaProsegui gli studi o avviati al lavoro,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/universita-e-citta,Unipd lifePartecipa alla vita del campus,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/edilizia-contemporanea,Scopri di più,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/news,Scopri tutte le notizie,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/news/colloquia-il-simulatore-intelligente-di-unipd-prepararsi-ai-colloqui-di-lavoro,"Studentesse e studentiColloquIA, il simulatore intelligente di Unipd per prepararsi ai colloqui di lavoroL’IA al servizio dell’orientamento: un avatar-recruiter per prepararsi ai colloqui in modo pratico e personalizzato18/05/26",unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/news/obesita-nel-mondo-rallenta-nei-paesi-sviluppati-cresce-nei-paesi-di-sviluppo,"RicercaObesità nel mondo: rallenta nei Paesi sviluppati, cresce nei Paesi in via di sviluppoObesità mondiale: contenimento nei Paesi industrializzati, crescita critica nei Paesi più poveri18/05/26",unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/news/luniversita-di-padova-alla-lion-explorer-2026-di-dragon-boat,"Studentesse e studentiL’Università di Padova al secondo posto nella Lion Explorer 2026 di Dragon BoatUna giornata di sport, inclusione e confronto internazionale tra atenei sulle acque veneziane18/05/26",unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/news/un-dipartimento-ciclosostenibile,Studentesse e studentiUn dipartimento ciclosostenibileIl Dipartimento di Matematica ha inaugurato le nuove strutture dedicate alla mobilità in bicicletta15/05/26,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/news/innodabio-luniversita-di-padova-trasforma-le-bioplastiche-biometano,"RicercaInnoDABio, l’Università di Padova trasforma le bioplastiche in biometanoPresentati i risultati del progetto con Fondazione Cariverona, ETRA e BTS Biogas14/05/26",unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/news/depressione-e-tempo-sospeso-lo-studio-delle-universita-di-padova-e-pisa,"RicercaDepressione e tempo ""sospeso"": lo studio delle Università di Pisa e PadovaUna ricerca evidenzia come la depressione “scollega” emozioni e orologio interno 13/05/26",unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/news/al-i-corsi-estivi-bressanone-laa-20252026,"Studentesse e studentiAl via i corsi estivi a Bressanone per l’a.a. 2025/2026La Summer School propone 39 corsi condivisi tra le Scuole di Ateneo, organizzati in due turni tra luglio e agosto 202613/05/26",unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/news/coabitazione-intergenerazionale-al-la-quarta-edizione-del-progetto,"Studentesse e studentiCoabitazione intergenerazionale, al via la quarta edizione del progettoStudenti e studentesse in cerca di casa e persone over 65 disponibili a ospitare possono candidarsi online entro giugno13/05/26",unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/events/mostre-dedicate-agli-architetti-mansutti-e-miozzo,Economia e societàMostre dedicate agli architetti Mansutti e MiozzoMostreSedi varie - Padovadal 17 maggio 2026 al 31 luglio 202608:00 - 17:00,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
