university_id,source_url,http_status,content_type,page_title,observed_at_utc,error
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,200,text/html; charset=utf-8,Università di Padova | Università di Padova,2026-05-17T19:23:33Z,
